,valence_intensity,fear_intensity,anger_intensity,happiness_intensity,sadness_intensity,sentiment
1920,0.4858,0.4194,0.3738,0.3268,0.3772,0
1915,0.506,0.41,0.331,0.242,0.387,0
1503,0.476388888888889,0.4473888888888889,0.3936111111111111,0.3057222222222222,0.4112222222222221,0
1388,0.496,0.424,0.434,0.303,0.3339999999999999,0
212,0.48,0.3829999999999999,0.389,0.409,0.36,0
2951,0.484,0.419,0.3879999999999999,0.322,0.428,0
352,0.4554999999999999,0.4255,0.4335,0.31625,0.398,0
1707,0.5065000000000001,0.41275,0.358,0.329,0.366,0
550,0.4836666666666667,0.3933333333333333,0.4116666666666666,0.3093333333333333,0.3496666666666666,0
2614,0.4615,0.485,0.4075,0.2804999999999999,0.365,0
2082,0.513,0.471,0.445,0.348,0.408,0
3254,0.506,0.451,0.417,0.367,0.382,0
1018,0.486,0.447,0.442,0.214,0.395,0
2748,0.4933333333333333,0.4263333333333333,0.4019999999999999,0.291,0.3673333333333333,0
546,0.495,0.504,0.474,0.36,0.416,0
1731,0.47925,0.4539999999999999,0.4105,0.291,0.41,0
2315,0.497,0.405,0.5,0.352,0.3829999999999999,0
1266,0.5165,0.4895,0.402,0.3445,0.4024999999999999,0
509,0.484,0.451,0.354,0.289,0.412,0
1778,0.4746666666666667,0.3973333333333332,0.408,0.293,0.3779999999999999,0
2229,0.4967647058823529,0.4343529411764706,0.4188823529411764,0.346,0.3877058823529411,0
3172,0.4644999999999999,0.445,0.4095,0.3335,0.3925,0
1037,0.4785,0.486,0.423,0.321,0.4275,0
356,0.4539999999999999,0.367,0.41925,0.2885,0.40875,0
825,0.483,0.486,0.428,0.245,0.425,0
2192,0.4895,0.4125,0.4535,0.266,0.368,0
571,0.498,0.3429999999999999,0.3779999999999999,0.332,0.361,0
1678,0.5060666666666667,0.4296,0.4196666666666667,0.3553333333333333,0.3782666666666666,0
1436,0.483,0.421,0.474,0.303,0.407,0
1724,0.502,0.427,0.381,0.315,0.365,0
787,0.4403333333333333,0.4208333333333333,0.4163333333333334,0.2806666666666667,0.4163333333333334,0
923,0.48,0.531,0.486,0.311,0.428,0
2131,0.4671428571428571,0.4648571428571428,0.4231428571428572,0.3254285714285714,0.4102857142857142,0
2244,0.492,0.482,0.442,0.354,0.3979999999999999,0
1147,0.4484,0.4013999999999999,0.4354,0.2818,0.3777999999999999,0
698,0.494,0.346,0.366,0.354,0.365,0
630,0.4642499999999999,0.4619999999999999,0.45975,0.3005,0.4039999999999999,0
212,0.513,0.38,0.4,0.3339999999999999,0.351,0
1590,0.512,0.3289999999999999,0.425,0.372,0.3389999999999999,0
2107,0.5164000000000001,0.3956,0.3698,0.2878,0.3238,0
1861,0.5065,0.476,0.369,0.3495,0.374,0
1296,0.512,0.509,0.38,0.413,0.492,0
1361,0.4684285714285714,0.4965714285714285,0.4227142857142856,0.3265714285714285,0.4192857142857143,0
290,0.484,0.4135,0.486,0.3195,0.379,0
1542,0.487,0.452,0.354,0.355,0.379,0
2588,0.505,0.4679999999999999,0.35,0.311,0.392,0
1068,0.493,0.376,0.444,0.355,0.3779999999999999,0
2313,0.49,0.531,0.409,0.2789999999999999,0.467,0
1439,0.503,0.4866666666666667,0.439,0.3166666666666666,0.389,0
644,0.4743333333333333,0.4627777777777778,0.4044444444444445,0.2855555555555555,0.3813333333333333,0
507,0.493,0.451,0.386,0.371,0.406,0
425,0.4555,0.398,0.4429999999999999,0.3269999999999999,0.4385,0
1238,0.472,0.467,0.413,0.3016666666666667,0.4096666666666667,0
1932,0.4501666666666666,0.4053333333333334,0.3975,0.2968333333333333,0.3951666666666666,0
1799,0.502,0.446,0.412,0.31,0.3779999999999999,0
657,0.493,0.471,0.4029999999999999,0.376,0.392,0
1826,0.5075000000000001,0.3989999999999999,0.384,0.3175,0.3379999999999999,0
2475,0.5173333333333333,0.4656666666666667,0.3983333333333332,0.3343333333333333,0.41,0
1559,0.484,0.472,0.4479999999999999,0.318,0.4039999999999999,0
2750,0.477,0.4366666666666667,0.447,0.3236666666666666,0.3989999999999999,0
995,0.483,0.4,0.428,0.3389999999999999,0.326,0
737,0.5114,0.514,0.3923999999999999,0.3106,0.3752,0
1122,0.483,0.242,0.341,0.342,0.33,0
2162,0.502,0.4029999999999999,0.369,0.337,0.3829999999999999,0
1741,0.492,0.3879999999999999,0.387,0.344,0.3379999999999999,0
1606,0.49,0.5920000000000001,0.387,0.352,0.4639999999999999,0
1446,0.518,0.4379999999999999,0.373,0.36,0.377,0
1086,0.499,0.506,0.481,0.318,0.476,0
1203,0.4652727272727273,0.4736363636363636,0.4191818181818181,0.2918181818181818,0.4264545454545454,0
2499,0.5056666666666667,0.4275,0.3743333333333333,0.3208333333333333,0.3808333333333333,0
1199,0.47725,0.4445,0.401625,0.323375,0.403875,0
245,0.4896666666666666,0.4261666666666666,0.418,0.3063333333333333,0.3881666666666667,0
1946,0.505,0.43,0.4039999999999999,0.3279999999999999,0.362,0
1805,0.4701428571428571,0.4611428571428572,0.4542857142857142,0.3392857142857143,0.416,0
3410,0.508,0.487,0.428,0.319,0.318,0
1798,0.488,0.568,0.45,0.248,0.4379999999999999,0
1863,0.5022,0.4067999999999999,0.3859999999999999,0.353,0.404,0
924,0.49625,0.41525,0.4205,0.32,0.383,0
1960,0.4665,0.4196999999999999,0.4064,0.3166000000000001,0.40655,0
2987,0.515,0.374,0.368,0.318,0.318,0
2190,0.5195,0.433,0.37725,0.3485,0.4105,0
924,0.5065000000000001,0.4835,0.395,0.3065,0.39,0
1407,0.486,0.471,0.4429999999999999,0.362,0.3989999999999999,0
2510,0.494,0.411,0.471,0.352,0.373,0
1078,0.485,0.462,0.385,0.29,0.367,0
548,0.4833333333333334,0.428,0.4366666666666667,0.3366666666666666,0.3876666666666666,0
1429,0.5127142857142858,0.4204285714285714,0.3884285714285714,0.3418571428571428,0.373,0
884,0.4727142857142857,0.4198571428571428,0.3689999999999999,0.2962857142857142,0.3968571428571428,0
1574,0.498,0.525,0.366,0.351,0.395,0
664,0.494,0.372,0.435,0.295,0.363,0
1025,0.496,0.357,0.381,0.322,0.36,0
871,0.4885,0.371,0.366,0.3045,0.3395,0
1483,0.506,0.456,0.417,0.297,0.451,0
3259,0.462,0.48,0.367,0.284,0.4295,0
2078,0.4355,0.347,0.4385,0.267,0.392,0
1063,0.46825,0.43175,0.4229999999999999,0.29375,0.4145,0
1621,0.491,0.406,0.441,0.3229999999999999,0.4,0
626,0.493,0.353,0.4375,0.3145,0.3395,0
1261,0.493,0.5309999999999999,0.394,0.351,0.437,0
570,0.5085,0.3385,0.3765,0.299,0.395,0
1635,0.506,0.4379999999999999,0.355,0.382,0.406,0
849,0.484,0.426,0.4529999999999999,0.28,0.3989999999999999,0
1677,0.4635,0.432,0.4645,0.295,0.4105,0
2332,0.4684999999999999,0.4076666666666666,0.4596666666666666,0.3030833333333333,0.40225,0
656,0.4606896551724138,0.4632758620689655,0.4078620689655172,0.2902068965517241,0.3934137931034483,0
1930,0.488,0.486,0.3779999999999999,0.3,0.439,0
216,0.472,0.4206666666666667,0.3986666666666666,0.3383333333333333,0.422,0
2675,0.4756666666666667,0.442,0.415,0.2883333333333333,0.3833333333333333,0
1179,0.49,0.272,0.3829999999999999,0.29,0.382,0
1487,0.5055000000000001,0.4125,0.33825,0.2985,0.3535,0
2111,0.499,0.4475,0.3915,0.2955,0.4125,0
32,0.4925,0.432,0.429,0.3035,0.389,0
1732,0.4883333333333333,0.4396666666666667,0.414,0.3446666666666667,0.4096666666666667,0
413,0.51,0.396,0.39,0.332,0.37,0
822,0.493,0.493,0.353,0.312,0.41,0
2363,0.5005000000000001,0.4735,0.353,0.3146666666666667,0.391,0
1938,0.493,0.386,0.431,0.352,0.347,0
2988,0.4963333333333333,0.3953333333333333,0.3943333333333333,0.3146666666666666,0.3933333333333333,0
605,0.502,0.504,0.439,0.315,0.3879999999999999,0
724,0.5010000000000001,0.42475,0.365,0.34825,0.40025,0
1903,0.497,0.428,0.3979999999999999,0.354,0.425,0
3446,0.5065,0.475,0.3894999999999999,0.4024999999999999,0.4024999999999999,0
157,0.4975,0.3635,0.3335,0.3324999999999999,0.3345,0
1059,0.492,0.471,0.46,0.414,0.428,0
363,0.486,0.462,0.482,0.317,0.362,0
696,0.512,0.492,0.373,0.294,0.375,0
2122,0.4666666666666667,0.3929999999999999,0.4321666666666666,0.3051666666666667,0.4051666666666667,0
79,0.512,0.362,0.3939999999999999,0.361,0.324,0
1632,0.5055000000000001,0.431,0.439,0.3199999999999999,0.399,0
2817,0.462,0.3875,0.433,0.2905,0.358,0
1065,0.4925,0.516,0.3419999999999999,0.2915,0.4175,0
868,0.493,0.321,0.417,0.326,0.369,0
2208,0.499,0.4125,0.4185,0.307,0.3785,0
594,0.4973333333333333,0.3603333333333333,0.434,0.3323333333333333,0.3873333333333333,0
2261,0.474,0.4523333333333333,0.4059999999999999,0.2649999999999999,0.4183333333333333,0
1414,0.512,0.41225,0.40825,0.3414999999999999,0.393,0
1406,0.4907142857142857,0.4042857142857143,0.4042857142857142,0.3461428571428571,0.3384285714285714,0
2265,0.51,0.3379999999999999,0.3884999999999999,0.366,0.353,0
1685,0.487,0.4429999999999999,0.359,0.4,0.387,0
357,0.4585,0.45,0.4435,0.322,0.4009999999999999,0
1578,0.4933333333333333,0.415,0.4483333333333333,0.2833333333333334,0.4073333333333333,0
1240,0.4665,0.394,0.42,0.268,0.4065,0
1812,0.5173333333333333,0.4566666666666667,0.363,0.35,0.3693333333333333,0
1553,0.514,0.488,0.364,0.321,0.395,0
501,0.4655,0.4395,0.4425,0.3339999999999999,0.4535,0
2455,0.488,0.502,0.392,0.314,0.422,0
387,0.508,0.442,0.495,0.32,0.441,0
393,0.4697142857142857,0.5244285714285714,0.3898571428571428,0.2957142857142857,0.4085714285714285,0
539,0.507,0.354,0.425,0.361,0.365,0
392,0.4679999999999999,0.4165,0.4499999999999999,0.316,0.3445,0
851,0.511,0.3879999999999999,0.407,0.356,0.4029999999999999,0
658,0.511,0.452,0.425,0.494,0.3779999999999999,0
1000,0.4711666666666667,0.4173333333333333,0.4668333333333334,0.3338333333333333,0.4039999999999999,0
1564,0.5166666666666667,0.421,0.3863333333333332,0.3323333333333333,0.3353333333333333,0
599,0.46,0.408,0.3755,0.285,0.3854999999999999,0
987,0.483,0.417,0.428,0.319,0.365,0
2426,0.485,0.452,0.4639999999999999,0.268,0.415,0
1488,0.5206666666666667,0.4736666666666667,0.3883333333333333,0.325,0.3743333333333333,0
1963,0.495,0.456,0.387,0.34,0.361,0
1830,0.488,0.3779999999999999,0.414,0.326,0.362,0
207,0.497,0.342,0.4039999999999999,0.392,0.319,0
3092,0.4786666666666666,0.4176666666666666,0.441,0.3546666666666667,0.3979999999999999,0
1641,0.4599999999999999,0.3885,0.369375,0.29725,0.399875,0
1834,0.517,0.539,0.426,0.382,0.436,0
1846,0.494,0.4235,0.4024999999999999,0.345,0.397,0
2174,0.545,0.448,0.4155,0.3289999999999999,0.3615,0
1078,0.513,0.446,0.426,0.254,0.349,0
103,0.4614999999999999,0.5045000000000001,0.4025,0.32275,0.40825,0
1164,0.4659999999999999,0.4649999999999999,0.387,0.2855,0.426,0
2000,0.4724,0.3966999999999999,0.4207999999999999,0.3268999999999999,0.392,0
717,0.48,0.4359999999999999,0.4117499999999999,0.2695,0.357,0
2836,0.484,0.357,0.3229999999999999,0.3289999999999999,0.332,0
742,0.4545,0.3944999999999999,0.4539999999999999,0.3135,0.444,0
521,0.4786666666666667,0.4233333333333333,0.439,0.2769999999999999,0.3913333333333333,0
2779,0.4623333333333333,0.4393333333333333,0.432,0.312,0.3976666666666666,0
110,0.443,0.4175,0.4455,0.283,0.39,0
1157,0.471,0.4736666666666666,0.413,0.285,0.4019999999999999,0
1984,0.4835,0.4435,0.385,0.274,0.3645,0
1811,0.513,0.396,0.345,0.335,0.395,0
409,0.473,0.465,0.435,0.2956666666666667,0.4133333333333333,0
30,0.502,0.4554999999999999,0.419,0.382,0.436,0
1153,0.4964,0.431,0.3776,0.3545999999999999,0.4042,0
1365,0.4960000000000001,0.4227999999999999,0.4197999999999999,0.3258,0.3902,0
1616,0.51,0.385,0.384,0.321,0.405,0
1589,0.4565,0.4410999999999999,0.4261,0.2952,0.3898,0
444,0.511,0.38,0.354,0.385,0.346,0
2443,0.4732857142857143,0.4337142857142857,0.4175714285714285,0.3057142857142857,0.3747142857142856,0
1037,0.509,0.509,0.365,0.301,0.412,0
2095,0.496,0.415,0.415,0.3125,0.4054999999999999,0
754,0.464,0.435111111111111,0.4097777777777778,0.2914444444444444,0.4117777777777778,0
855,0.51,0.408,0.419,0.291,0.345,0
675,0.485,0.4659999999999999,0.39,0.3445,0.4055,0
1944,0.4945,0.4459999999999999,0.417,0.36,0.374,0
2425,0.5,0.4075,0.448,0.352,0.382,0
312,0.454,0.4664,0.4301999999999999,0.2874,0.3858,0
2444,0.476,0.4405,0.4175,0.3525,0.383,0
1147,0.472,0.4596666666666666,0.4616666666666666,0.306,0.4153333333333333,0
1564,0.4629999999999999,0.4085,0.385,0.3,0.379,0
2491,0.488,0.42225,0.4267499999999999,0.29275,0.36575,0
779,0.4707692307692307,0.4813076923076924,0.4171538461538461,0.3027692307692308,0.4123076923076923,0
398,0.4585,0.45,0.4705,0.2965,0.38,0
1250,0.4797142857142857,0.4744285714285715,0.4237142857142856,0.3118571428571428,0.3915714285714285,0
1443,0.52,0.425,0.411,0.3779999999999999,0.391,0
215,0.5473333333333333,0.4513333333333333,0.4106666666666667,0.3583333333333333,0.38,0
552,0.4350833333333332,0.4194166666666667,0.4353333333333333,0.28425,0.3974166666666667,0
1393,0.4815,0.364,0.409,0.3219999999999999,0.3924999999999999,0
1567,0.502,0.4326,0.414,0.3576,0.3787999999999999,0
2252,0.498,0.4659999999999999,0.4335,0.358,0.4205,0
284,0.5135,0.3884999999999999,0.4265,0.358,0.413,0
1838,0.4935,0.4565,0.3904999999999999,0.351,0.428,0
2389,0.501,0.439,0.401,0.368,0.345,0
2069,0.4725,0.427,0.4609999999999999,0.328,0.4024999999999999,0
752,0.5125,0.45,0.4179999999999999,0.395,0.3815,0
16,0.5096,0.4644,0.3792,0.3348,0.376,0
2602,0.502,0.428,0.3429999999999999,0.296,0.405,0
1671,0.4985,0.4309999999999999,0.4375,0.2625,0.3794999999999999,0
1195,0.4824375000000001,0.4612499999999999,0.4099374999999999,0.3129375,0.3841875,0
1143,0.49,0.486,0.4795,0.308,0.3894999999999999,0
2004,0.502,0.4123333333333334,0.3916666666666666,0.3453333333333333,0.3943333333333333,0
281,0.4923333333333333,0.3833333333333333,0.428,0.3333333333333333,0.3496666666666666,0
1408,0.4862727272727272,0.4315454545454544,0.4306363636363636,0.3076363636363636,0.3866363636363636,0
1963,0.484,0.45,0.3979999999999999,0.242,0.411,0
371,0.5206666666666666,0.42575,0.4025833333333333,0.3135833333333333,0.3584166666666666,0
1384,0.48,0.59,0.42,0.327,0.515,0
2718,0.52675,0.4589999999999999,0.3879999999999999,0.345,0.389,0
916,0.4754999999999999,0.4086999999999999,0.3981,0.3364,0.3649,0
2324,0.487,0.437,0.4639999999999999,0.371,0.41,0
1593,0.4639999999999999,0.476,0.408,0.319,0.4306666666666667,0
376,0.4932500000000001,0.395,0.4264999999999999,0.288,0.3805,0
1840,0.5063333333333334,0.522,0.3939999999999999,0.3206666666666667,0.397,0
2422,0.487,0.352,0.413,0.267,0.361,0
527,0.4768,0.425,0.4051999999999999,0.2786,0.4059999999999999,0
257,0.4946666666666666,0.4496666666666666,0.3863333333333332,0.2466666666666666,0.365,0
1990,0.506,0.292,0.39,0.2789999999999999,0.367,0
1764,0.4645,0.4389999999999999,0.419,0.26,0.3884999999999999,0
132,0.514,0.524,0.413,0.321,0.3879999999999999,0
310,0.492,0.5329999999999999,0.4679999999999999,0.291,0.4679999999999999,0
1216,0.45975,0.44975,0.4275,0.30325,0.40075,0
1022,0.4685714285714284,0.4787142857142857,0.3958571428571428,0.298,0.3954285714285714,0
2494,0.5315,0.429,0.3965,0.3045,0.3355,0
1521,0.5,0.402,0.397,0.291,0.32,0
2729,0.5061,0.4141000000000001,0.4034000000000001,0.3286,0.3716,0
2141,0.514,0.349,0.375,0.359,0.3329999999999999,0
3421,0.451,0.439,0.4623333333333333,0.3036666666666667,0.3963333333333333,0
298,0.49,0.389,0.4629999999999999,0.35,0.376,0
362,0.5003333333333334,0.375,0.413,0.26,0.3883333333333333,0
677,0.505,0.4539999999999999,0.318,0.288,0.344,0
2538,0.484,0.4515,0.4285,0.2744999999999999,0.36,0
1289,0.515,0.507,0.42,0.351,0.421,0
316,0.441,0.4386666666666667,0.409,0.2643333333333333,0.3823333333333332,0
2121,0.484,0.421,0.4483333333333333,0.3206666666666666,0.4086666666666667,0
756,0.49,0.341,0.353,0.369,0.287,0
198,0.4629999999999999,0.426,0.4405,0.3135,0.4325,0
904,0.4702,0.4352500000000001,0.4220499999999999,0.3082999999999999,0.40095,0
1306,0.46025,0.41775,0.45275,0.29825,0.39275,0
1546,0.482,0.384,0.405,0.402,0.4039999999999999,0
588,0.4945,0.444625,0.4155,0.3259999999999999,0.411375,0
2206,0.487,0.406,0.4305,0.306,0.4305,0
1636,0.51,0.48,0.4639999999999999,0.292,0.48,0
444,0.4855,0.4595,0.414,0.3125,0.3505,0
3255,0.486,0.4905,0.4105,0.3425,0.42,0
1247,0.517,0.39,0.411,0.312,0.364,0
1867,0.51,0.444,0.389,0.347,0.41,0
2293,0.52,0.379,0.3289999999999999,0.327,0.384,0
841,0.4886666666666667,0.4133333333333334,0.421,0.2858333333333333,0.3940000000000001,0
2941,0.511,0.4096666666666667,0.3836666666666666,0.3133333333333333,0.3476666666666666,0
1348,0.4965,0.44025,0.3737499999999999,0.32075,0.37925,0
943,0.4478333333333333,0.4323333333333334,0.4326666666666667,0.3003333333333333,0.3723333333333333,0
117,0.509,0.4579999999999999,0.411,0.286,0.3379999999999999,0
1148,0.4811999999999999,0.4354666666666666,0.4088666666666666,0.3263999999999999,0.3861333333333333,0
2116,0.4856470588235294,0.4284117647058824,0.3971764705882353,0.3171764705882353,0.3891176470588235,0
537,0.4975833333333334,0.47025,0.3984166666666666,0.322,0.3926666666666667,0
2785,0.507,0.44,0.4164,0.347,0.3883999999999999,0
1168,0.5,0.356,0.41,0.2789999999999999,0.353,0
329,0.4792499999999999,0.42175,0.3905,0.32925,0.4095,0
2135,0.5052727272727273,0.4245454545454545,0.3804545454545454,0.3238181818181818,0.3888181818181818,0
2171,0.4629999999999999,0.3994999999999999,0.4604999999999999,0.2935,0.3905,0
1766,0.481,0.477,0.422,0.35,0.419,0
2080,0.507,0.444,0.357,0.316,0.357,0
1559,0.485,0.433,0.408,0.308,0.3429999999999999,0
1641,0.4539999999999999,0.3795,0.3785,0.306,0.4075,0
2496,0.4541666666666666,0.4246666666666667,0.4481666666666666,0.3119999999999999,0.3888333333333333,0
777,0.501,0.347,0.402,0.351,0.33,0
1658,0.4436666666666666,0.4086666666666667,0.395,0.311,0.388,0
93,0.492,0.4379999999999999,0.369,0.346,0.402,0
2360,0.504,0.46,0.486,0.335,0.36,0
1132,0.4585,0.385,0.4145,0.367,0.3615,0
2163,0.4776666666666666,0.4316666666666666,0.3806666666666666,0.2779999999999999,0.3863333333333333,0
2300,0.5016666666666667,0.4703333333333333,0.3616666666666666,0.319,0.4156666666666667,0
171,0.4883333333333333,0.5003333333333333,0.3943333333333333,0.3253333333333333,0.412,0
2022,0.5116666666666666,0.4343333333333333,0.3683333333333333,0.333,0.3523333333333333,0
43,0.4853333333333332,0.4031666666666667,0.419,0.3166666666666666,0.3746666666666667,0
1872,0.496,0.507,0.354,0.2739999999999999,0.437,0
2323,0.496,0.512,0.411,0.266,0.361,0
524,0.497,0.483,0.411,0.3375,0.4395,0
389,0.507,0.414,0.4095,0.3535,0.3635,0
811,0.4774,0.4112,0.4484,0.3364,0.3929999999999999,0
1060,0.46,0.4379999999999999,0.397,0.2925,0.397,0
778,0.4887499999999999,0.4275,0.40225,0.3425,0.34625,0
24,0.505,0.456,0.444,0.3429999999999999,0.428,0
1242,0.4983333333333333,0.445,0.4553333333333333,0.3556666666666666,0.3856666666666666,0
2780,0.4905,0.40625,0.3934999999999999,0.28075,0.3745,0
1417,0.492,0.4529999999999999,0.499,0.355,0.426,0
1168,0.495,0.4429999999999999,0.4029999999999999,0.306,0.36,0
1160,0.498,0.424,0.43,0.354,0.395,0
3631,0.46075,0.454,0.4455,0.31425,0.42475,0
1699,0.5015000000000001,0.468,0.35,0.291,0.4669999999999999,0
2383,0.487,0.4075,0.38,0.3349999999999999,0.4355,0
225,0.46,0.4215,0.41,0.2905,0.4245,0
458,0.52,0.4619999999999999,0.3320000000000001,0.30375,0.35625,0
3203,0.4883333333333333,0.3893333333333333,0.457,0.2886666666666667,0.3633333333333333,0
894,0.5225,0.418,0.43,0.347,0.379,0
139,0.4876666666666667,0.4011666666666666,0.422,0.2746666666666666,0.3818333333333333,0
595,0.482,0.509,0.3979999999999999,0.331,0.389,0
404,0.514,0.4115,0.359,0.2804999999999999,0.377,0
843,0.52,0.397,0.341,0.342,0.342,0
2178,0.45825,0.40725,0.4337499999999999,0.2865,0.4317499999999999,0
7,0.4833333333333333,0.4539999999999999,0.3805,0.3128333333333333,0.4039999999999999,0
1887,0.518,0.414,0.437,0.368,0.346,0
580,0.4835,0.527,0.3874999999999999,0.2945,0.4125,0
2266,0.4817857142857142,0.4505476190476189,0.4319047619047618,0.2960952380952381,0.4039523809523809,0
1994,0.512,0.4523333333333333,0.3903333333333333,0.3253333333333333,0.393,0
438,0.472,0.4435,0.4225,0.2835,0.405,0
2118,0.52,0.4673333333333334,0.3693333333333333,0.288,0.3653333333333333,0
763,0.508,0.415,0.4325,0.3675,0.3965,0
3133,0.51675,0.436,0.407,0.2967499999999999,0.388,0
156,0.488,0.5710000000000001,0.345,0.382,0.4039999999999999,0
1664,0.4636666666666666,0.4866666666666666,0.3826666666666667,0.306,0.3963333333333333,0
101,0.4859999999999999,0.4452857142857143,0.4152857142857143,0.3058571428571429,0.398,0
2234,0.486,0.4539999999999999,0.415,0.314,0.425,0
2125,0.481,0.415,0.456,0.212,0.432,0
712,0.511,0.418,0.465,0.28,0.405,0
2482,0.424,0.412,0.4295,0.2764999999999999,0.378,0
663,0.513,0.379,0.384,0.344,0.341,0
2810,0.5133333333333333,0.3236666666666667,0.3156666666666667,0.322,0.355,0
1244,0.512,0.3939999999999999,0.312,0.3779999999999999,0.366,0
824,0.4644285714285714,0.3729999999999999,0.4327142857142857,0.2462857142857142,0.3908571428571428,0
2368,0.493,0.382,0.423,0.359,0.373,0
1523,0.513,0.537,0.4379999999999999,0.337,0.4379999999999999,0
1211,0.51,0.314,0.367,0.381,0.33,0
1725,0.502,0.4236666666666667,0.3866666666666667,0.3313333333333333,0.3816666666666666,0
1083,0.4716666666666667,0.4526666666666666,0.4108333333333334,0.3008333333333333,0.3985,0
3352,0.4762,0.4427999999999999,0.4244,0.3024,0.4034,0
2747,0.52,0.353,0.3329999999999999,0.4,0.3979999999999999,0
160,0.506,0.4715,0.4405,0.2975,0.401,0
1267,0.502,0.446,0.3879999999999999,0.317,0.4039999999999999,0
2818,0.482,0.4579999999999999,0.382,0.332,0.402,0
401,0.4826666666666666,0.4849999999999999,0.3993333333333333,0.3306666666666666,0.43,0
3122,0.511,0.348,0.331,0.409,0.316,0
1426,0.4985,0.4315,0.408,0.3395,0.3894999999999999,0
2227,0.51575,0.43525,0.37525,0.3565,0.376,0
2978,0.515,0.388,0.4105,0.311,0.3694999999999999,0
2539,0.5188333333333334,0.4271666666666666,0.3703333333333333,0.3406666666666666,0.3816666666666666,0
1975,0.501,0.402,0.387,0.295,0.369,0
1144,0.517,0.354,0.445,0.346,0.381,0
2532,0.507,0.462,0.336,0.322,0.382,0
619,0.502,0.45,0.375,0.289,0.386,0
2393,0.4712857142857143,0.4369999999999999,0.4185714285714285,0.2947142857142857,0.3867142857142857,0
1913,0.4785999999999999,0.4049999999999999,0.4056,0.2774,0.3532,0
2519,0.503,0.307,0.389,0.271,0.36,0
